code,title,section,class,subclass,group,main_group
14275,220717,0,61.0,1,2018.0,208.0
138469,167407,4,21.0,1,33.0,146.0
223458,209466,7,1.0,14,15.0,33.0
2196,80196,0,1.0,9,73.0,2.0
126319,190388,3,5.0,1,11.0,5.0
50939,179134,1,29.0,2,2049.0,545.0
42932,97255,1,23.0,2,2210.0,414.0
117196,31894,2,12.0,20,114.0,13088.0
130943,159822,4,1.0,5,8.0,11.0
60558,5947,1,41.0,13,2213.0,0.0
21287,34856,0,61.0,9,36.0,51.0
43787,57266,1,23.0,3,73.0,12.0
164938,146290,5,27.0,3,2099.0,86.0
90532,78283,2,4.0,1,2103.0,44.0
175461,48318,6,1.0,15,31.0,389.0
246995,62018,8,10.0,16,264.0,34.0
170188,196194,6,1.0,10,3.0,145.0
259910,85672,8,10.0,17,83.0,613.0
50372,209320,1,29.0,2,2045.0,1629.0
94239,96616,2,7.0,2,305.0,18.0
101640,2317,2,8.0,6,2.0,0.0
180273,75061,6,3.0,2,11.0,12.0
143047,195931,5,2.0,5,11.0,5.0
67974,220091,1,60.0,16,1.0,3413.0
237597,210820,7,4.0,12,1.0,236.0
117093,9333,2,12.0,20,114.0,12003.0
135348,154945,4,5.0,1,2045.0,66.0
232050,72241,7,3.0,11,13.0,45.0
31671,65797,1,1.0,3,46.0,48.0
98157,159427,2,7.0,5,9.0,65505.0
164042,205573,5,26.0,1,17.0,1408.0
109482,103425,2,10.0,11,137.0,16.0
246401,61464,8,10.0,16,220.0,17.0
213722,123531,7,1.0,10,2224.0,1339.0
31463,152352,1,1.0,3,36.0,5.0
215702,117352,7,1.0,10,2224.0,45638.0
101924,94113,2,8.0,6,2650.0,28.0
50688,162364,1,29.0,2,2045.0,648.0
171265,142466,6,1.0,12,2021.0,559.0
249852,108033,8,10.0,16,530.0,866.0
137359,215036,4,6.0,1,2003.0,348.0
70637,8042,1,61.0,10,27.0,4.0
125558,128863,3,3.0,3,43.0,6.0
132901,166419,4,4.0,1,2001.0,92.0
192723,65362,6,5.0,5,1.0,66.0
51722,174394,1,29.0,2,37.0,21.0
230160,193557,7,3.0,7,7.0,465.0
155595,211002,5,16.0,9,39.0,22.0
129729,96957,3,21.0,7,15.0,4.0
77452,208280,1,65.0,3,41.0,3457.0
124448,89460,3,1.0,2,1.0,2.0
207594,48846,7,1.0,7,2223.0,3.0
31849,179588,1,1.0,3,53.0,501.0
25783,99105,0,61.0,13,5.0,42.0
196078,221510,6,6.0,9,15.0,1874.0
250545,13165,8,10.0,16,8.0,921.0
10196,127234,0,47.0,2,3.0,36.0
124497,205302,3,1.0,3,5.0,46.0
234473,122141,7,4.0,10,2201.0,6.0
114243,92169,2,12.0,12,2770.0,38064.0
55338,40757,1,29.0,9,2503.0,4.0
108204,15837,2,10.0,6,2300.0,708.0
8883,7138,0,46.0,1,2200.0,205.0
183001,219380,6,4.0,1,19.0,268.0
252,206305,0,1.0,1,59.0,67.0
161846,48344,5,24.0,7,15.0,144.0
66942,190025,1,60.0,15,11.0,205.0
243047,174970,7,5.0,9,1.0,147.0
84644,166157,1,66.0,5,7.0,641.0
251540,69731,8,10.0,17,137.0,4329.0
163448,138651,5,25.0,8,1.0,279.0
73330,104494,1,63.0,7,16.0,73.0
226980,158845,7,2.0,11,1.0,85.0
210880,143291,7,1.0,8,37.0,32321.0
253232,80990,8,10.0,17,24.0,157.0
54467,132919,1,29.0,3,11.0,865.0
241697,75377,7,4.0,19,4.0,60.0
232412,166805,7,4.0,1,1.0,1638.0
258978,73826,8,10.0,17,74.0,19488.0
142410,145060,5,2.0,3,2009.0,233.0
24253,44196,0,61.0,11,2202.0,456.0
21872,208489,0,61.0,9,47.0,6857.0
230877,217320,7,3.0,9,19.0,17527.0
142104,175884,5,2.0,2,1.0,5.0
65161,40830,1,60.0,9,2370.0,10.0
68915,146256,1,60.0,19,2050.0,52.0
122083,106142,2,22.0,1,1.0,18.0
222061,18407,7,1.0,11,10.0,28.0
73021,10999,1,63.0,1,73.0,20.0
258006,48799,8,10.0,17,442.0,68.0
179463,103220,6,2.0,5,2202.0,8.0
18079,195526,0,61.0,5,2013.0,204.0
44221,85021,1,23.0,7,7.0,8.0
106921,95958,2,9.0,9,11.0,75.0
36782,143973,1,2.0,2,7.0,188.0
68793,195210,1,60.0,19,10.0,24.0
74332,188517,1,64.0,3,17.0,25.0
137700,181794,4,6.0,1,3.0,66342.0
142066,29049,5,2.0,1,75.0,28.0
99122,95854,2,7.0,9,2319.0,35.0
96336,51021,2,7.0,3,221.0,28.0
243274,44556,7,5.0,9,2201.0,9045.0
201374,117684,6,10.0,9,1.0,66.0
221201,88417,7,1.0,10,2924.0,404.0
85122,164381,1,67.0,3,1.0,878.0
51636,145431,1,29.0,2,33.0,306.0
50752,137581,1,29.0,2,2049.0,26.0
169884,137134,6,1.0,9,3.0,5.0
248916,64069,8,10.0,16,454.0,909.0
47612,164031,1,25.0,8,9.0,146.0
29604,57305,0,63.0,8,15.0,0.0
88673,67153,2,3.0,1,13.0,12.0
32505,50171,1,1.0,5,23.0,30.0
39350,79581,1,21.0,1,2273.0,20.0
76354,74930,1,65.0,3,2517.0,49.0
202224,215457,6,11.0,1,20.0,13.0
66507,101959,1,60.0,13,3.0,3.0
118492,63565,2,12.0,20,206.0,103.0
245506,129937,8,10.0,16,165.0,17.0
25633,74627,0,61.0,13,1.0,2.0
190378,27054,6,5.0,1,2219.0,41155.0
212493,169725,7,1.0,10,21.0,7687.0
73264,80511,1,63.0,6,8.0,26.0
180931,93664,6,3.0,5,7.0,9.0
186347,69125,6,5.0,1,2219.0,31464.0
229863,52864,7,3.0,7,19.0,0.0
101433,160412,2,8.0,6,18.0,6484.0
222708,94137,7,1.0,11,50.0,59.0
36834,5282,1,3.0,1,5.0,44.0
248957,53867,8,10.0,16,470.0,906.0
144150,179870,5,2.0,11,35.0,1211.0
20671,9746,0,61.0,9,2800.0,74.0
143606,163239,5,2.0,11,2041.0,1477.0
156536,91122,5,16.0,10,55.0,17.0
225208,177947,7,1.0,16,5.0,2202.0
85961,67935,1,81.0,2,2201.0,107.0
145234,199231,5,3.0,3,1.0,633.0
174413,156779,6,1.0,12,35.0,1065.0
171672,136160,6,1.0,12,2035.0,257.0
30126,127496,1,1.0,3,2215.0,2.0
218481,117347,7,1.0,10,2224.0,85463.0
8076,199170,0,45.0,2,13.0,1053.0
107492,81931,2,9.0,9,2200.0,677.0
59347,178187,1,41.0,8,2.0,2128.0
50234,213955,1,29.0,2,2045.0,2.0
199720,116136,6,9.0,5,11.0,30.0
168857,179759,6,1.0,5,9.0,5.0
132393,139234,4,3.0,3,5.0,6.0
64291,165119,1,60.0,7,1.0,3226.0
56539,149193,1,31.0,1,50.0,22.0
81758,80552,1,65.0,7,2404.0,1442.0
218097,108104,7,1.0,10,2224.0,84148.0
1560,191249,0,1.0,7,1.0,126.0
118885,58052,2,12.0,20,207.0,9.0
237530,210324,7,4.0,12,1.0,58.0
1457,4863,0,1.0,6,5.0,2.0
154140,125356,5,16.0,7,3.0,24.0
212254,46799,7,1.0,10,21.0,64.0
42515,212071,1,23.0,1,31.0,1176.0
254429,30257,8,10.0,17,29.0,49032.0
94753,115857,2,7.0,2,35.0,24.0
256230,19816,8,10.0,17,408.0,31.0
205762,92550,7,1.0,2,17.0,75.0
3049,139964,0,21.0,2,1.0,145.0
19501,99938,0,61.0,6,2203.0,42.0
53097,98923,1,29.0,2,64.0,393.0
140334,167278,5,1.0,10,2009.0,2176.0
91069,88291,2,4.0,1,2237.0,66.0
15371,135561,0,61.0,1,5.0,4312.0
24457,122615,0,61.0,11,2205.0,80.0
236525,195921,7,4.0,11,1.0,605.0
43755,46314,1,23.0,3,65.0,4.0
74898,41705,1,65.0,1,21.0,14.0
63839,7669,1,60.0,6,2400.0,84.0
135141,170028,4,5.0,1,15.0,86.0
19075,15445,0,61.0,5,2310.0,79.0
89326,11217,2,3.0,1,37.0,8.0
110193,95969,2,10.0,11,2229.0,42.0
82381,111565,1,65.0,7,2511.0,412.0
60336,199900,1,41.0,11,5.0,64.0
201159,58210,6,10.0,7,2240.0,201.0
154497,198998,5,16.0,7,59.0,141.0
187542,2022,6,5.0,1,2219.0,35034.0
36044,194888,1,1.0,8,8.0,449.0
247486,37617,8,10.0,16,315.0,2.0
251722,85197,8,10.0,17,137.0,6552.0
68795,106956,1,60.0,19,10.0,4.0
249788,68779,8,10.0,16,53.0,3.0
180211,24764,6,3.0,2,1.0,56.0
85344,8059,1,67.0,3,2210.0,152.0
208090,100063,7,1.0,7,33.0,52.0
258354,73612,8,10.0,17,70.0,5845.0
111022,151665,2,12.0,2,12.0,8.0
95873,83734,2,7.0,2,69.0,1.0
56821,63095,1,31.0,3,2205.0,17.0
232909,50767,7,4.0,1,2203.0,5458.0
257659,39680,8,10.0,17,442.0,19.0
71837,56435,1,62.0,8,1.0,24.0
5314,34080,0,23.0,18,2250.0,505.0
222965,198188,7,1.0,11,8.0,4888.0
56102,152163,1,29.0,10,2031.0,747.0
114521,22428,2,12.0,12,2795.0,10171.0
207314,19839,7,1.0,7,2203.0,24.0
258385,1434,8,10.0,17,70.0,5982.0
223611,102116,7,1.0,14,3.0,16.0
137841,215626,4,6.0,1,5.0,205.0
34434,92395,1,1.0,8,2219.0,923.0
231815,71388,7,3.0,11,1.0,74.0
127696,56049,3,6.0,11,13.0,376.0
222897,61563,7,1.0,11,8.0,438.0
253582,104728,8,10.0,17,24.0,3713.0
226610,45416,7,2.0,9,2203.0,12.0
131989,80180,4,2.0,5,9.0,2.0
245714,129346,8,10.0,16,165.0,225.0
130935,23842,4,1.0,5,7.0,0.0
46472,97910,1,24.0,2,3.0,18.0
257687,55207,8,10.0,17,442.0,218.0
6333,219797,0,41.0,3,19.0,157.0
48978,94861,1,28.0,1,21.0,28.0
101431,193350,2,8.0,6,18.0,6469.0
204406,9847,6,11.0,2,7.0,12.0
33918,63927,1,1.0,8,2208.0,159.0
2889,104638,0,1.0,12,57.0,34.0
100174,52334,2,8.0,5,26.0,10.0
56375,182121,1,30.0,1,9.0,45.0
18997,96706,0,61.0,5,2310.0,323.0
20173,133528,0,61.0,7,3.0,244.0
20759,109629,0,61.0,9,31.0,22.0
111616,149034,2,12.0,12,15.0,8695.0
185232,14951,6,5.0,1,2219.0,24002.0
114216,73023,2,12.0,12,2770.0,36245.0
76914,41135,1,65.0,3,2571.0,839.0
232942,89432,7,4.0,1,2215.0,65.0
131351,20636,4,2.0,3,17.0,10.0
26906,170218,0,63.0,1,24.0,21.0
91827,137624,2,4.0,1,41.0,4584.0
175046,105692,6,1.0,15,21.0,12.0
162005,208406,5,24.0,7,7.0,266.0
253507,38174,8,10.0,17,24.0,3471.0
5180,52968,0,23.0,18,2250.0,1616.0
245596,38581,8,10.0,16,165.0,107.0
9017,21410,0,46.0,3,9.0,2.0
137601,205498,4,6.0,1,3.0,304.0
186720,84119,6,5.0,1,2219.0,32392.0
140392,90060,5,1.0,10,25.0,8.0
230914,156849,7,3.0,9,19.0,823.0
132226,84158,4,3.0,2,1.0,14.0
204036,154266,6,11.0,2,19.0,883.0
219328,198505,7,1.0,10,27.0,218.0
11697,188134,0,47.0,8,39.0,6.0
33678,138565,1,1.0,8,20.0,222.0
180617,150488,6,3.0,2,7.0,39204.0
88557,183952,2,2.0,5,3.0,1221.0
236836,216985,7,4.0,11,2017.0,227.0
81121,10537,1,65.0,7,2301.0,42254.0
224408,166568,7,1.0,15,4.0,625.0
169834,105896,6,1.0,9,13.0,6.0
79456,190681,1,65.0,6,19.0,25.0
200148,43358,6,9.0,6,2300.0,426.0
93878,8482,2,7.0,2,2602.0,30.0
206539,115649,7,1.0,6,4.0,242.0
168151,64711,6,1.0,3,15.0,16.0
172074,28452,6,1.0,12,2201.0,637.0
71688,194481,1,62.0,3,6.0,3.0
206735,187704,7,1.0,7,11.0,6.0
149745,136727,5,16.0,1,2001.0,85.0
30930,31345,1,1.0,3,24.0,0.0
142952,139835,5,2.0,3,41.0,401.0
175286,201677,6,1.0,15,31.0,2877.0
56032,161148,1,29.0,10,2031.0,7156.0
238346,139981,7,4.0,12,1.0,40012.0
228886,116117,7,3.0,5,2203.0,45201.0
147359,198797,5,4.0,3,5.0,3.0
163909,193966,5,25.0,8,5.0,5.0
188221,34498,6,5.0,1,2219.0,36198.0
56468,103347,1,31.0,1,2110.0,20.0
95508,110325,2,7.0,2,51.0,275.0
209772,86958,7,1.0,8,2235.0,166.0
234576,133742,7,4.0,10,25.0,284.0
90421,150472,2,4.0,1,2103.0,9.0
72523,187710,1,63.0,1,2035.0,4453.0
80408,187628,1,65.0,6,63.0,25.0
21334,67689,0,61.0,9,36.0,74.0
206786,115937,7,1.0,7,13.0,56.0
213364,115548,7,1.0,10,2224.0,8137.0
50672,138640,1,29.0,2,2045.0,5665.0
9922,136753,0,47.0,2,1.0,16.0
68366,96788,1,60.0,17,15.0,34.0
7944,171174,0,45.0,1,2023.0,25.0
245827,80673,8,10.0,16,165.0,408.0
151373,195609,5,16.0,3,2065.0,1356.0
174180,168528,6,1.0,12,33.0,5082.0
130939,142915,4,1.0,5,7.0,45.0
159819,104712,5,23.0,6,5.0,28.0
184838,69157,6,5.0,1,2219.0,23038.0
207926,44238,7,1.0,7,29.0,6.0
233194,133289,7,4.0,1,7.0,18582.0
74594,121814,1,64.0,5,1.0,10.0
170768,222839,6,1.0,12,15.0,1427.0
69011,76493,1,60.0,19,2420.0,30.0
24843,52744,0,61.0,11,5.0,158.0
28429,213716,0,63.0,5,2009.0,265.0
91121,108671,2,4.0,1,2237.0,564.0
140062,116267,5,1.0,9,23.0,12.0
10505,136401,0,47.0,5,3.0,7.0
134549,187091,4,4.0,6,21.0,185.0
219652,208252,7,1.0,10,27.0,2472.0
156890,28525,5,16.0,12,2260.0,20.0
147499,118833,5,5.0,1,2210.0,401.0
171616,200398,6,1.0,12,2030.0,8877.0
127913,170632,3,6.0,11,7.0,0.0
221258,183465,7,1.0,10,31.0,2322.0
62818,162449,1,60.0,2,23.0,433.0
88652,18358,2,3.0,1,11.0,6.0
138571,140471,4,21.0,1,43.0,106.0
34730,30119,1,1.0,8,2219.0,3188.0
139835,31384,5,1.0,3,17.0,10.0
30389,50115,1,1.0,3,2255.0,40.0
75524,146798,1,65.0,2,2009.0,1849.0
11965,2709,0,47.0,9,13.0,28.0
138574,57522,4,21.0,1,43.0,112.0
5727,28595,0,24.0,2,5.0,356.0
111948,112691,2,12.0,12,2502.0,76.0
22589,144930,0,61.0,9,9.0,4833.0
242693,64941,7,5.0,6,1.0,16.0
26488,122368,0,63.0,1,21.0,68.0
165126,16241,5,28.0,1,7.0,0.0
29137,156367,0,63.0,5,9.0,243.0
129088,20459,3,10.0,1,2201.0,2.0
166759,97947,5,41.0,8,5.0,26.0
236543,101140,7,4.0,11,1.0,656.0
85408,202988,1,67.0,3,7.0,272.0
112449,82496,2,12.0,12,2710.0,18041.0
255965,8381,8,10.0,17,403.0,5713.0
81372,105369,1,65.0,7,2301.0,51132.0
153641,155091,5,16.0,7,2061.0,68.0
168089,126453,6,1.0,2,9.0,22.0
99263,59995,2,7.0,9,7.0,62.0
13223,164707,0,61.0,1,17.0,7035.0
235012,157091,7,4.0,10,29.0,6537.0
102682,92632,2,8.0,8,11.0,18.0
67921,172583,1,60.0,16,1.0,497.0
33291,171439,1,1.0,5,35.0,2206.0
187754,13906,6,5.0,1,2219.0,35269.0
233612,58199,7,4.0,8,2203.0,26.0
252099,4272,8,10.0,17,137.0,8601.0
237843,139768,7,4.0,12,1.0,888.0
124816,89088,3,1.0,6,9.0,2.0
47131,10865,1,25.0,3,2222.0,31.0
60800,217325,1,42.0,3,1.0,6.0
168923,6110,6,1.0,6,13.0,14.0
128126,168214,3,6.0,12,3.0,79.0
74749,92945,1,65.0,1,1.0,8.0
135263,18376,4,5.0,1,19.0,4.0
61302,6186,1,43.0,9,7.0,4.0
61543,167441,1,43.0,11,99.0,7.0
92461,68162,2,7.0,1,41.0,10.0
151623,15125,5,16.0,3,2500.0,104.0
188063,7804,6,5.0,1,2219.0,36023.0
189013,57750,6,5.0,1,2219.0,37485.0
145865,61497,5,4.0,1,2205.0,18.0
203365,164893,6,11.0,1,5.0,59655.0
42579,212855,1,23.0,1,31.0,16183.0
212622,128082,7,1.0,10,2221.0,68377.0
177673,41048,6,2.0,1,23.0,24.0
7236,149760,0,43.0,2,15.0,61.0
99137,95766,2,7.0,9,2319.0,24.0
1316,147921,0,1.0,6,2009.0,1484.0
185527,82662,6,5.0,1,2219.0,25112.0
226737,123077,7,2.0,9,33.0,12.0
233858,166168,7,4.0,10,1.0,63.0
183918,150539,6,5.0,1,19.0,54.0
13029,166827,0,61.0,1,17.0,1631.0
49896,129266,1,29.0,1,7.0,40.0
254482,7429,8,10.0,17,29.0,49126.0
257376,52937,8,10.0,17,428.0,31518.0
147274,186446,5,4.0,3,29.0,486.0
31542,103181,1,1.0,3,45.0,16.0
188494,64152,6,5.0,1,2219.0,36502.0
225486,12832,7,2.0,1,1.0,26.0
54299,211202,1,29.0,2,70.0,547.0
7939,171176,0,45.0,1,2019.0,23.0
206142,222685,7,1.0,5,27.0,8.0
214778,20629,7,1.0,10,2224.0,30156.0
220239,124683,7,1.0,10,29.0,792.0
1628,11736,0,1.0,7,6.0,24.0
85137,63327,1,67.0,3,1.0,10.0
9657,162377,0,47.0,1,73.0,2.0
164353,141991,5,27.0,1,2007.0,268.0
84796,144533,1,67.0,1,3.0,208.0
107680,132991,2,9.0,9,3.0,1463.0
142402,169833,5,2.0,3,2009.0,22.0
260335,59375,8,10.0,17,83.0,8828.0
254336,30890,8,10.0,17,29.0,20.0
78557,139468,1,65.0,3,81.0,365.0
157999,178260,5,21.0,16,8.0,35.0
107380,140920,2,9.0,9,2019.0,3093.0
98416,53637,2,7.0,8,41.0,0.0
79094,153748,1,65.0,5,2003.0,259.0
45362,176995,1,23.0,14,11.0,148.0
252848,104360,8,10.0,17,16.0,53605.0
10481,36362,0,47.0,5,13.0,8.0
17520,192201,0,61.0,5,2002.0,3615.0
192097,54011,6,5.0,1,2219.0,50349.0
89582,137642,2,3.0,2,17.0,5.0
127893,31738,3,6.0,11,2200.0,30.0
55010,147716,1,29.0,9,2105.0,61.0
213732,40206,7,1.0,10,2224.0,13409.0
248757,27006,8,10.0,16,438.0,926.0
201022,79754,6,10.0,7,2220.0,461.0
144016,221087,5,2.0,11,31.0,145.0
87283,38603,2,1.0,1,6.0,24.0
125431,143673,3,3.0,3,1.0,29.0
37973,118075,1,5.0,2,1.0,12.0
6784,36743,0,42.0,2,1.0,8.0
216499,76729,7,1.0,10,2224.0,77152.0
209353,82882,7,1.0,8,2209.0,383.0
225506,4630,7,2.0,1,1.0,54.0
27611,172477,0,63.0,2,17.0,226.0
230927,156849,7,3.0,9,19.0,917.0
254420,4524,8,10.0,17,29.0,49016.0
10517,218949,0,47.0,5,3.0,443.0
161666,216291,5,24.0,5,3.0,65.0
1181,74777,0,1.0,5,25.0,0.0
166117,215582,5,41.0,0,9.0,16.0
98573,97004,2,7.0,9,11.0,2.0
235974,196087,7,4.0,10,61.0,6095.0
118087,3651,2,12.0,20,204.0,1064.0
182271,136644,6,3.0,6,5.0,14782.0
95991,123761,2,7.0,2,7.0,17.0
206640,183046,7,1.0,6,9.0,2059.0
48282,87694,1,27.0,1,27.0,2.0
15310,120299,0,61.0,1,5.0,377.0
100095,20681,2,8.0,5,2420.0,4.0
29174,173001,0,63.0,5,9.0,873.0
196353,147773,6,6.0,9,7.0,8.0
17010,146379,0,61.0,5,2002.0,285.0
167453,100360,6,1.0,1,21.0,20.0
193553,98222,6,6.0,5,13.0,36.0
179031,154721,6,2.0,5,1.0,133322.0
83082,3051,1,65.0,7,3.0,48.0
71800,173244,1,62.0,7,5.0,6.0
254008,38192,8,10.0,17,24.0,45963.0
135336,152556,4,5.0,1,2035.0,9.0
217993,60764,7,1.0,10,2224.0,83856.0
105414,159569,2,9.0,2,1.0,3009.0
255236,129033,8,10.0,17,29.0,53726.0
253931,58920,8,10.0,17,24.0,4556.0
143496,174671,5,2.0,11,13.0,43.0
228468,105802,7,3.0,5,1.0,33.0
140455,90646,5,1.0,10,29.0,6.0
113682,83806,2,12.0,12,2770.0,12023.0
115180,29197,2,12.0,12,9.0,99.0
29939,201211,1,1.0,3,21.0,21.0
242141,37206,7,5.0,1,2206.0,4.0
88376,103043,2,2.0,5,2103.0,40.0
111893,37248,2,12.0,12,2501.0,41.0
226786,92033,7,2.0,9,44.0,24.0
60528,148021,1,41.0,12,3.0,32.0
35967,95957,1,1.0,8,49.0,7.0
93751,12427,2,7.0,2,2531.0,20.0
4031,169097,0,23.0,6,1.0,89.0
239820,218299,7,4.0,12,5.0,3535.0
10037,177271,0,47.0,2,20.0,41.0
221539,47239,7,1.0,10,33.0,56.0
15380,165548,0,61.0,1,5.0,4368.0
79977,129006,1,65.0,6,33.0,12.0
3931,65870,0,23.0,5,3.0,20.0
93181,124234,2,7.0,2,229.0,36.0
40646,114184,1,21.0,9,1.0,62.0
24277,60573,0,61.0,11,2202.0,64.0
204184,25857,6,11.0,2,2213.0,13.0
241688,99994,7,4.0,19,4.0,33.0
111870,32264,2,12.0,12,2501.0,26.0
176302,52668,6,1.0,16,2205.0,4.0
52617,19937,1,29.0,2,48.0,85.0
249128,17592,8,10.0,16,5.0,95.0
88680,26452,2,3.0,1,15.0,2.0
206687,141607,7,1.0,7,1.0,205.0
117978,97022,2,12.0,20,203.0,1197.0
45716,69637,1,23.0,14,35.0,128.0
27404,172076,0,63.0,1,69.0,3629.0
68841,173052,1,60.0,19,2030.0,41.0
207987,121602,7,1.0,7,3.0,34.0
95435,136494,2,7.0,2,5.0,321.0
49468,92090,1,28.0,3,1.0,2.0
10656,50035,0,47.0,6,1.0,0.0
23611,150334,0,61.0,11,15.0,86.0
82693,11453,1,65.0,7,2701.0,11234.0
149198,16201,5,15.0,1,2211.0,20592.0
154933,176779,5,16.0,8,15.0,403.0
76464,56573,1,65.0,3,2519.0,194.0
24689,134602,0,61.0,11,25.0,1018.0
68445,29175,1,60.0,17,2210.0,30.0
236588,129041,7,4.0,11,1.0,72466.0
252532,42933,8,10.0,17,156.0,1097.0
174646,194299,6,1.0,13,3.0,806.0
234252,172039,7,4.0,10,2012.0,5617.0
198902,215388,6,8.0,1,13.0,19643.0
80004,193400,1,65.0,6,39.0,25.0
67954,112653,1,60.0,16,1.0,14.0
16867,198927,0,61.0,5,2.0,4614.0
111252,185929,2,12.0,11,23.0,28.0
46902,222045,1,25.0,1,7.0,123.0
219434,204197,7,1.0,10,27.0,1082.0
234571,133321,7,4.0,10,25.0,274.0
125553,171927,3,3.0,3,41.0,7.0
226425,23528,7,2.0,9,11.0,225.0
45702,217834,1,23.0,14,35.0,104.0
206157,90176,7,1.0,5,27.0,18.0
51370,54935,1,29.0,2,2948.0,92247.0
141021,99445,5,1.0,12,2510.0,6.0
135432,152494,4,5.0,1,2063.0,91.0
103422,175366,2,8.0,8,5.0,2256.0
162444,119019,5,25.0,1,2309.0,6.0
214599,77175,7,1.0,10,2224.0,29681.0
232284,135193,7,3.0,11,7.0,3053.0
170531,76306,6,1.0,11,17.0,10.0
58631,177017,1,41.0,5,23.0,463.0
34648,39855,1,1.0,8,2219.0,2464.0
99606,29445,2,8.0,5,122.0,16.0
130383,37153,4,1.0,1,7.0,24.0
80135,182189,1,65.0,6,47.0,519.0
1700,147188,0,1.0,7,6.0,7409.0
100100,21457,2,8.0,5,2420.0,9.0
13158,161769,0,61.0,1,17.0,3496.0
12945,192263,0,61.0,1,17.0,684.0
208944,100062,7,1.0,7,9.0,24.0
187625,9518,6,5.0,1,2219.0,35126.0
166140,44477,5,41.0,0,9.0,38.0
200775,174860,6,10.0,7,1.0,185.0
47046,134142,1,25.0,3,17.0,5.0
134016,204699,4,4.0,5,15.0,2429.0
2725,57381,0,1.0,12,31.0,10.0
220148,141064,7,1.0,10,29.0,7801.0
198304,176852,6,7.0,2,2009.0,833.0
149679,222674,5,16.0,1,15.0,3.0
39013,165792,1,9.0,1,2101.0,14.0
49024,161557,1,28.0,1,23.0,18.0
133365,218177,4,4.0,2,2002.0,3416.0
197793,64623,6,6.0,18,2201.0,4.0
157423,95403,5,17.0,2,2227.0,185.0
102609,166057,2,8.0,6,77.0,70.0
39321,38545,1,21.0,1,2267.0,22.0
213531,14873,7,1.0,10,2224.0,1181.0
227594,6411,7,2.0,13,25.0,98.0
199605,87058,6,9.0,1,7.0,73.0
57725,59959,1,32.0,1,2333.0,8.0
163660,63673,5,25.0,8,2270.0,42.0
194651,82624,6,6.0,5,2212.0,28.0
204846,148100,6,21.0,2,3.0,3432.0
95804,96613,2,7.0,2,65.0,40.0
239235,196256,7,4.0,12,21.0,8106.0
129111,105329,3,10.0,1,2321.0,211.0
60488,196490,1,41.0,12,1.0,86.0
59575,78139,1,41.0,8,2202.0,36.0
94929,88779,2,7.0,2,409.0,34.0
97118,52563,2,7.0,3,311.0,92.0
141359,167574,5,1.0,13,2003.0,2242.0
226810,111406,7,2.0,9,49.0,6.0
247194,73996,8,10.0,16,280.0,10.0
250140,49330,8,10.0,16,623.0,912.0
64367,201737,1,60.0,7,2001.0,2262.0
29543,113076,0,63.0,7,33.0,8.0
14195,197838,0,61.0,1,2018.0,68.0
120390,755,2,12.0,20,401.0,1055.0
206891,117100,7,1.0,7,19.0,46.0
188713,16069,6,5.0,1,2219.0,37152.0
78838,200283,1,65.0,3,88.0,123.0
186500,27451,6,5.0,1,2219.0,32147.0
234508,71178,7,4.0,10,2209.0,72.0
197852,177970,6,6.0,18,30.0,18019.0
87639,92611,2,1.0,5,7.0,8.0
250175,44311,8,10.0,16,65.0,901.0
161654,94125,5,24.0,5,3.0,2.0
39083,49135,1,21.0,1,1.0,0.0
86605,63423,2,1.0,1,2203.0,415.0
127918,76688,3,6.0,12,2201.0,2.0
110891,68153,2,11.0,3,7.0,10.0
114298,122610,2,12.0,12,2780.0,10042.0
234219,181666,7,4.0,10,2012.0,2847.0
20183,218758,0,61.0,7,31.0,5.0
50708,132062,1,29.0,2,2045.0,7242.0
248516,78117,8,10.0,16,430.0,165.0
62508,210993,1,60.0,2,15.0,203.0
244366,50817,8,2.0,0,90.0,40.0
120051,42748,2,12.0,20,305.0,1101.0
188839,27389,6,5.0,1,2219.0,37292.0
227823,95124,7,2.0,13,9.0,22.0
112350,113408,2,12.0,12,2710.0,16352.0
20595,17726,0,61.0,9,2236.0,51.0
47400,192899,1,25.0,8,15.0,14.0
71063,168682,1,62.0,1,3.0,182.0
192422,212872,6,5.0,3,16.0,163.0
235823,125376,7,4.0,10,5.0,10.0
174451,115560,6,1.0,12,9.0,16.0
54960,82522,1,29.0,9,2075.0,0.0
62245,101217,1,60.0,1,31.0,6.0
99777,4357,2,8.0,5,20.0,66.0
141295,160856,5,1.0,12,3.0,306.0
39732,147120,1,21.0,2,37.0,292.0
129001,78865,3,7.0,1,2501.0,2046.0
170437,179873,6,1.0,11,11.0,271.0
174847,4038,6,1.0,15,11.0,34.0
26975,157667,0,63.0,1,37.0,21.0
63131,208015,1,60.0,3,1.0,345.0
38841,63320,1,8.0,1,2203.0,27.0
48746,46773,1,27.0,12,3.0,0.0
42181,66522,1,23.0,1,2251.0,4062.0
64104,58690,1,60.0,6,7.0,0.0
256338,48079,8,10.0,17,408.0,65.0
45572,34599,1,23.0,14,2705.0,165.0
189017,28568,6,5.0,1,2219.0,37489.0
125524,30261,3,3.0,3,3.0,6.0
109197,136254,2,10.0,10,5.0,447.0
253686,57360,8,10.0,17,24.0,4058.0
28792,86755,0,63.0,5,2250.0,483.0
192187,98140,6,5.0,1,24.0,4.0
20281,169759,0,61.0,8,1.0,1418.0
